region,date,C.36*,alpha,beta,delta,gamma,others,sequences,cases
4,2021-05-17,0,5,0,0,0,1,6,166
4,2021-05-18,0,3,0,0,0,0,3,169
4,2021-05-19,0,2,0,0,0,0,2,144
4,2021-05-20,0,5,0,0,0,0,5,155
4,2021-05-21,0,0,0,0,0,0,0,106
4,2021-05-22,0,3,0,0,0,0,3,87
4,2021-05-23,0,0,0,0,0,0,0,67
4,2021-05-24,0,1,0,0,0,0,1,64
4,2021-05-25,0,7,0,0,1,0,8,134
4,2021-05-26,0,6,0,0,0,0,6,85
4,2021-05-27,0,5,0,0,0,0,5,108
4,2021-05-28,0,4,0,0,0,0,4,119
4,2021-05-29,0,2,0,0,0,0,2,72
4,2021-05-30,0,0,0,0,0,0,0,48
4,2021-05-31,0,3,0,0,0,0,3,83
4,2021-06-01,0,4,0,0,0,0,4,97
4,2021-06-02,0,5,0,1,0,0,6,81
4,2021-06-03,0,0,0,0,0,0,0,69
4,2021-06-04,0,2,0,0,1,0,3,72
4,2021-06-05,0,6,0,0,0,0,6,51
4,2021-06-06,0,0,0,0,1,0,1,29
4,2021-06-07,0,6,0,0,0,0,6,75
4,2021-06-08,0,6,0,1,0,1,8,54
4,2021-06-09,0,6,0,0,0,0,6,61
4,2021-06-10,0,3,0,0,0,0,3,59
4,2021-06-11,0,2,0,1,0,0,3,32
4,2021-06-12,0,1,0,0,0,0,1,34
4,2021-06-13,0,0,0,0,0,0,0,19
4,2021-06-14,0,2,0,3,0,0,5,28
4,2021-06-15,0,3,0,3,0,0,6,38
4,2021-06-16,0,8,0,1,0,0,9,28
4,2021-06-17,0,0,0,0,0,0,0,13
4,2021-06-18,0,1,0,0,1,0,2,17
4,2021-06-19,0,0,0,0,0,0,0,18
4,2021-06-20,0,0,0,0,0,0,0,10
4,2021-06-21,0,0,0,0,0,0,0,20
4,2021-06-22,0,2,0,0,0,0,2,15
4,2021-06-23,0,0,0,0,0,0,0,21
4,2021-06-24,0,0,0,0,0,0,0,15
4,2021-06-25,0,0,0,0,0,0,0,13
4,2021-06-26,0,0,0,0,0,0,0,4
4,2021-06-27,0,0,0,0,0,0,0,16
4,2021-06-28,0,0,0,3,0,0,3,19
4,2021-06-29,0,0,0,0,0,0,0,22
4,2021-06-30,0,0,0,0,0,0,0,24
4,2021-07-01,0,0,0,0,0,0,0,15
4,2021-07-02,0,0,0,0,0,0,0,26
4,2021-07-03,0,0,0,0,0,0,0,19
4,2021-07-04,0,0,0,0,0,0,0,15
4,2021-07-05,0,0,0,0,0,0,0,53
4,2021-07-06,0,0,0,0,0,0,0,42
4,2021-07-07,0,0,0,0,0,0,0,35
4,2021-07-08,0,0,0,0,0,0,0,31
4,2021-07-09,0,0,0,0,0,0,0,0
5,2020-02-24,0,0,0,0,0,0,0,0
5,2020-02-25,0,0,0,0,0,0,0,0
5,2020-02-26,0,0,0,0,0,1,1,1
5,2020-02-27,0,0,0,0,0,1,1,1
5,2020-02-28,0,0,0,0,0,0,0,0
5,2020-02-29,0,0,0,0,0,4,4,4
5,2020-03-01,0,0,0,0,0,2,2,2
5,2020-03-02,0,0,0,0,0,1,1,6
5,2020-03-03,0,0,0,0,0,3,3,1
5,2020-03-04,0,0,0,0,0,1,1,7
5,2020-03-05,0,0,0,0,0,1,1,5
5,2020-03-06,0,0,0,0,0,0,0,8
5,2020-03-07,0,0,0,0,0,0,0,7
5,2020-03-08,0,0,0,0,0,0,0,9
5,2020-03-09,0,0,0,0,0,1,1,25
5,2020-03-10,0,0,0,0,0,1,1,37
5,2020-03-11,0,0,0,0,0,3,3,53
5,2020-03-12,0,0,0,0,0,0,0,50
5,2020-03-13,0,0,0,0,0,0,0,74
5,2020-03-14,0,0,0,0,0,2,2,50
5,2020-03-15,0,0,0,0,0,4,4,44
5,2020-03-16,0,0,0,0,0,1,1,190
5,2020-03-17,0,0,0,0,0,0,0,179
5,2020-03-18,0,0,0,0,0,0,0,179
5,2020-03-19,0,0,0,0,0,1,1,176
5,2020-03-20,0,0,0,0,0,0,0,219
5,2020-03-21,0,0,0,0,0,0,0,90
5,2020-03-22,0,0,0,0,0,0,0,68
5,2020-03-23,0,0,0,0,0,0,0,248
5,2020-03-24,0,0,0,0,0,0,0,190
5,2020-03-25,0,0,0,0,0,0,0,158
5,2020-03-26,0,0,0,0,0,0,0,162
5,2020-03-27,0,0,0,0,0,1,1,220
5,2020-03-28,0,0,0,0,0,0,0,92
5,2020-03-29,0,0,0,0,0,2,2,50
5,2020-03-30,0,0,0,0,0,1,1,223
5,2020-03-31,0,0,0,0,0,2,2,188
5,2020-04-01,0,0,0,0,0,11,11,158
5,2020-04-02,0,0,0,0,0,2,2,156
5,2020-04-03,0,0,0,0,0,0,0,178
5,2020-04-04,0,0,0,0,0,0,0,60
5,2020-04-05,0,0,0,0,0,2,2,33
5,2020-04-06,0,0,0,0,0,2,2,162
5,2020-04-07,0,0,0,0,0,9,9,135
5,2020-04-08,0,0,0,0,0,1,1,92
5,2020-04-09,0,0,0,0,0,0,0,94
5,2020-04-10,0,0,0,0,0,0,0,44
5,2020-04-11,0,0,0,0,0,0,0,29
5,2020-04-12,0,0,0,0,0,1,1,56
5,2020-04-13,0,0,0,0,0,0,0,28
5,2020-04-14,0,0,0,0,0,2,2,71
5,2020-04-15,0,0,0,0,0,0,0,49
5,2020-04-16,0,0,0,0,0,0,0,58
5,2020-04-17,0,0,0,0,0,8,8,49
5,2020-04-18,0,0,0,0,0,1,1,24
5,2020-04-19,0,0,0,0,0,0,0,13
5,2020-04-20,0,0,0,0,0,3,3,60
5,2020-04-21,0,0,0,0,0,4,4,56
5,2020-04-22,0,0,0,0,0,0,0,30
5,2020-04-23,0,0,0,0,0,0,0,34
5,2020-04-24,0,0,0,0,0,0,0,41
5,2020-04-25,0,0,0,0,0,1,1,22
5,2020-04-26,0,0,0,0,0,0,0,9
5,2020-04-27,0,0,0,0,0,4,4,28
5,2020-04-28,0,0,0,0,0,1,1,30
5,2020-04-29,0,0,0,0,0,1,1,16
5,2020-04-30,0,0,0,0,0,3,3,15
5,2020-05-01,0,0,0,0,0,0,0,1
5,2020-05-02,0,0,0,0,0,0,0,4
5,2020-05-03,0,0,0,0,0,1,1,3
5,2020-05-04,0,0,0,0,0,3,3,23
5,2020-05-05,0,0,0,0,0,0,0,15
5,2020-05-06,0,0,0,0,0,1,1,16
5,2020-05-07,0,0,0,0,0,2,2,8
5,2020-05-08,0,0,0,0,0,1,1,8
5,2020-05-09,0,0,0,0,0,0,0,1
5,2020-05-10,0,0,0,0,0,0,0,2
5,2020-05-11,0,0,0,0,0,0,0,8
5,2020-05-12,0,0,0,0,0,1,1,8
5,2020-05-13,0,0,0,0,0,0,0,3
5,2020-05-14,0,0,0,0,0,0,0,4
5,2020-05-15,0,0,0,0,0,2,2,5
5,2020-05-16,0,0,0,0,0,0,0,2
5,2020-05-17,0,0,0,0,0,0,0,4
5,2020-05-18,0,0,0,0,0,1,1,3
5,2020-05-19,0,0,0,0,0,1,1,1
5,2020-05-20,0,0,0,0,0,0,0,2
5,2020-05-21,0,0,0,0,0,1,1,2
5,2020-05-22,0,0,0,0,0,0,0,2
5,2020-05-23,0,0,0,0,0,0,0,2
5,2020-05-24,0,0,0,0,0,0,0,3
5,2020-05-25,0,0,0,0,0,0,0,6
5,2020-05-26,0,0,0,0,0,0,0,2
5,2020-05-27,0,0,0,0,0,2,2,6
5,2020-05-28,0,0,0,0,0,0,0,9
5,2020-05-29,0,0,0,0,0,0,0,6
5,2020-05-30,0,0,0,0,0,0,0,1
5,2020-05-31,0,0,0,0,0,0,0,0
5,2020-06-01,0,0,0,0,0,0,0,0
5,2020-06-02,0,0,0,0,0,2,2,2
5,2020-06-03,0,0,0,0,0,1,1,10
5,2020-06-04,0,0,0,0,0,1,1,4
5,2020-06-05,0,0,0,0,0,1,1,5
5,2020-06-06,0,0,0,0,0,0,0,0
5,2020-06-07,0,0,0,0,0,0,0,1
5,2020-06-08,0,0,0,0,0,0,0,5
